Rule ID,Resource ID,Compliance,Exception Reason,Rule Level,Rule Info
"AwsSolutions-IAM4","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Compliant","N/A","Error","The IAM user, role, or group uses AWS managed policies."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-IAM5","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/LambdaExecutionRole","Non-Compliant","N/A","Error","The IAM entity contains wildcard permissions and does not have a cdk-nag rule suppression with evidence for those permission."
"AwsSolutions-L1","CdkNagScanStack/--run--scan--src--deployment--failover.yaml/AutomationRegionalFailoverFunction","Non-Compliant","N/A","Error","The non-container Lambda function is not configured to use the latest runtime version."
